isrc,artistName,url,discNumber,genreNames,durationInMillis,releaseDate,name,albumName,trackNumber,composerName,artwork.width,artwork.height,artwork.url,artwork.bgColor,artwork.textColor1,artwork.textColor2,artwork.textColor3,artwork.textColor4,playParams.id,playParams.kind
AUFF01500784,Flume,https://music.apple.com/us/album/never-be-like-you-feat-kai/1105939154?app=music&at=1000l33QU&i=1105939615&mt=1,1.0,"['Electronic', 'Music', 'Pop']",233337.0,2016-01-16,Never Be Like You (feat. Kai),Skin,2.0,,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/91/db/15/91db1556-8956-b912-594f-49fa448f64ff/Flume_-_Skin_-_Album_Art.jpg/{w}x{h}bb.jpeg,aa95c6,160e2c,221637,34294a,3d3054,1105939615,song
USAT21812918,A Boogie wit da Hoodie,https://music.apple.com/us/album/swervin-feat-6ix9ine/1445606845?app=music&at=1000l33QU&i=1445606849&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",189487.0,2018-12-21,Swervin (feat. 6ix9ine),Hoodie SZN,4.0,"Andrew Green, Artist Dubose, Aubrey Robinson, Daniel Hernandez, Kevin Richardson, London Holmes & Roark Bailey",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/3e/26/94/3e2694d2-acb7-f7b5-3e44-cdc97ab84407/075679857262.jpg/{w}x{h}bb.jpeg,001224,d7d7e0,a5c2d9,acb0bb,849fb4,1445606849,song
GBKQU1969743,Pascal Letoublon,https://music.apple.com/us/album/friendships-suprafive-remix/1473403888?app=music&at=1000l33QU&i=1473403889&mt=1,1.0,"['House', 'Music', 'Dance']",247536.0,2019-07-26,Friendships (Suprafive Remix),Friendships (Suprafive Remix) - Single,1.0,,1400.0,1400.0,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/53/a2/93/53a29347-1db9-9f8e-5109-1b42004e1c17/cover.jpg/{w}x{h}bb.jpeg,1b7190,f4ffff,dcffff,c8e2e8,b5e2e8,1473403889,song
BRMKP1500271,Pr. Lucas,https://music.apple.com/us/album/deus-de-detalhes/1325581230?app=music&at=1000l33QU&i=1325581232&mt=1,1.0,"['Christian', 'Music', 'Gospel']",297987.0,2015-08-06,Deus de Detalhes,Esconderijo,2.0,Pr. Lucas & Pra. Thaisa,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/d6/fc/97/d6fc971e-2426-9772-2ea0-f2531629697c/Pr_lucas_esconderijo_Copy.jpg/{w}x{h}bb.jpeg,d9b07c,181316,2b232b,3f332a,4e3f3b,1325581232,song
USUG12001625,Lil Yachty,https://music.apple.com/us/album/pardon-me-feat-future-mike-will-made-it/1515611952?app=music&at=1000l33QU&i=1515612287&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",178901.0,2020-05-29,Pardon Me (feat. Future & Mike WiLL Made-It),Lil Boat 3,5.0,"Miles Parks McCollum, Michael Williams II, Nayvadius Wilburn & Marquell Middlebrooks",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/e9/6a/3a/e96a3a77-df77-bb8c-fdc2-a73424336ec0/20UMGIM35820.rgb.jpg/{w}x{h}bb.jpeg,460403,f1f2eb,e4f5ea,cfc2bd,c4c5bc,1515612287,song
USWB10502457,Fort Minor,https://music.apple.com/us/album/remember-the-name-feat-styles-of-beyond/95787592?app=music&at=1000l33QU&i=95786277&mt=1,1.0,"['Hip-Hop/Rap', 'Music', 'Rap', 'Alternative Rap', 'Rock', 'Hard Rock', 'Metal']",230493.0,2005-10-03,Remember the Name (feat. Styles of Beyond),The Rising Tied (Deluxe Version),2.0,"Mike Shinoda, Ryan Maginn & Takbir Bashir",1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/e8/e3/fd/e8e3fd40-94e1-5637-01fc-f852a24a61ee/093624992066.jpg/{w}x{h}bb.jpeg,e2e7e0,0d0e0a,313128,373935,54564d,95786277,song
USQ4E1300686,Pharrell Williams,https://music.apple.com/us/album/happy-from-despicable-me-2/863835302?app=music&at=1000l33QU&i=863835363&mt=1,1.0,"['Pop', 'Music', 'R&B/Soul', 'Rock', 'Contemporary R&B']",232726.0,2014-03-03,"Happy (From ""Despicable Me 2"")",G I R L (Japan Version),5.0,Pharrell Williams,1424.0,1415.0,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/7c/86/dc/7c86dc6d-4c40-be42-4538-8aae76f5af80/886444516877.jpg/{w}x{h}bb.jpeg,190909,e9ccb2,cfc2ab,bfa590,aa9d8a,863835363,song
USIR10311862,Black Eyed Peas,https://music.apple.com/us/album/where-is-the-love/1440715306?app=music&at=1000l33QU&i=1440715628&mt=1,1.0,"['Pop', 'Music', 'Hip-Hop/Rap', 'Hip-Hop', 'R&B/Soul', 'Dance', 'Reggae', 'Modern Dancehall', 'Electronic', 'Alternative Rap', 'Rock']",272533.0,2003-06-16,Where Is the Love?,Elephunk,13.0,"William Adams, Justin Timberlake, Jaime Gomez, Allan Pineda, Printz Board, Michael Fratantuno, George Pajon Jr. & J. Curtis",1706.0,1706.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/87/be/a2/87bea253-ddd2-9e90-1979-92e8a43e8d25/00075021016927.rgb.jpg/{w}x{h}bb.jpeg,3c7280,fdf9cc,eff3d7,d6debd,cbd9c5,1440715628,song
NLG620474169,Stewart Peters,https://music.apple.com/us/album/rudolf-the-red-nose-raindeer/469722059?app=music&at=1000l33QU&i=469722731&mt=1,1.0,"['Holiday', 'Music']",167640.0,2008-10-04,Rudolf the Red Nose Raindeer,The Ultimate Christmas Party Album,10.0,,620.0,620.0,https://is5-ssl.mzstatic.com/image/thumb/Music/4a/47/1a/mzi.udjbehij.jpg/{w}x{h}bb.jpeg,850905,f6cb5d,5ed66a,dfa44c,66ad56,469722731,song
QZDA62007962,KBFR,https://music.apple.com/us/album/hood-baby/1520279301?app=music&at=1000l33QU&i=1520279306&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",110039.0,2020-04-03,Hood Baby,Hood Baby - Single,1.0,Kelby Williams & youngkinez,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/91/48/d7/9148d7cc-7ce9-ea82-e3ee-f69297ee8d6a/886448597124.jpg/{w}x{h}bb.jpeg,1e1f21,e5e8e0,f4d9c7,bdc0ba,c9b3a6,1520279306,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
BEY900500071,K3,https://music.apple.com/us/album/trouwen/902126050?app=music&at=1000l33QU&i=902126126&mt=1,1.0,"[""Children's Music"", 'Music']",184773.0,2006-10-10,Trouwen,Ya Ya Yippee,3.0,"Miguel Wiels, Peter Gillis & Alain Vande Putte",1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/52/86/44/528644a5-f63d-b507-ac0c-1d9fb66d9052/5414939725777_cover.jpg/{w}x{h}bb.jpeg,dc98bd,170400,2b160f,3e2125,4e3032,902126126,song
FR2X42001248,James Marley,https://music.apple.com/us/album/changes/1544093418?app=music&at=1000l33QU&i=1544093425&mt=1,1.0,"['Electronic', 'Music']",317417.0,2021-01-08,Changes,Inner Symphony Gold 2020,7.0,Simon Guggisberg,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/92/25/35/922535e7-fa3a-cd4f-3c33-2f724f00378d/5060870470995.png/{w}x{h}bb.jpeg,d2b041,000000,22140b,2a230d,453316,1544093425,song
QMRSZ1701700,Hollywood Undead,https://music.apple.com/us/album/riot/1260187595?app=music&at=1000l33QU&i=1260187792&mt=1,1.0,"['Hard Rock', 'Music', 'Rock', 'Metal']",227882.0,2017-10-27,Riot,Five,11.0,,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/f8/c5/9a/f8c59aaf-fb5e-043f-6d13-390216f616dc/4050538316346.jpg/{w}x{h}bb.jpeg,010206,e3dfbb,d6cfa0,b5b396,aca681,1260187792,song
USRC12002568,Fousheé,https://music.apple.com/us/album/deep-end/1524828044?app=music&at=1000l33QU&i=1524828046&mt=1,1.0,"['R&B/Soul', 'Music']",141224.0,2020-07-31,Deep End,Deep End - Single,1.0,Britanny Fousheé & Itai David Shapira,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/39/98/97/3998976c-b3b2-c961-e162-c01ea0a58acc/886448665434.jpg/{w}x{h}bb.jpeg,9da4b4,000001,1f242a,202125,383e45,1524828046,song
QZK6L2004258,Ricky Desktop,https://music.apple.com/us/album/the-banjo-beat-pt-1/1528785793?app=music&at=1000l33QU&i=1528785794&mt=1,1.0,"['Hip-Hop/Rap', 'Music', ""Children's Music""]",71996.0,2020-08-21,"The Banjo Beat, Pt. 1","The Banjo Beat, Pt. 1 - Single",1.0,Daniel Smolley,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a2/18/50/a21850d8-83a3-ae61-6894-21586c7db2c3/artwork.jpg/{w}x{h}bb.jpeg,bce1fb,060d09,1d251f,2a3839,3d4a4b,1528785794,song
QZHN52001856,Tai Verdes,https://music.apple.com/us/album/stuck-in-the-middle/1533874836?app=music&at=1000l33QU&i=1533874837&mt=1,1.0,"['Alternative', 'Music']",196000.0,2020-05-29,Stuck In The Middle,Stuck In The Middle - Single,1.0,Tyler James Colon & PacÃ´me Gendreau,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/19/09/55/190955d5-95b3-e107-9ed0-bc074c7777b7/195336565030.jpg/{w}x{h}bb.jpeg,201c2a,d5eff4,c0deea,b0c5cc,a0b7c4,1533874837,song
USRC12003345,Miley Cyrus,https://music.apple.com/us/album/heart-of-glass-live-from-the-iheart-festival/1536966025?app=music&at=1000l33QU&i=1536966809&mt=1,1.0,"['Pop', 'Music']",213672.0,2020-10-01,Heart Of Glass (Live from the iHeart Festival),Plastic Hearts,14.0,Chris Stein & Debbie Harry,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/18/f3/5c/18f35c12-789f-b3f1-c0b1-f444c62352b6/886448810216.jpg/{w}x{h}bb.jpeg,060409,ffffff,f33165,cdcccd,c32853,1536966809,song
USQX91902507,Labrinth,https://music.apple.com/us/album/still-dont-know-my-name/1481092579?app=music&at=1000l33QU&i=1481092695&mt=1,1.0,"['Soundtrack', 'Music']",153294.0,2019-10-04,Still Don't Know My Name,Euphoria (Original Score from the HBO Series),12.0,Labrinth,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/6f/f4/05/6ff40578-72c8-e9ed-5413-96dc4874cc86/886447932223.jpg/{w}x{h}bb.jpeg,020a34,edebec,8fa5e5,bebec7,7286c2,1481092695,song
USUM71907048,NF,https://music.apple.com/us/album/the-search/1464688026?app=music&at=1000l33QU&i=1464688030&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",248040.0,2019-05-30,The Search,The Search - Single,1.0,Tommee Profitt & Nate Feuerstein,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/f6/73/be/f673bed1-8b81-7af1-14bd-103ccdb9b3f2/19UMGIM46307.rgb.jpg/{w}x{h}bb.jpeg,000000,d3dfde,c8d3d6,a9b2b1,a0a9ab,1464688030,song
QM24S1824634,SVDDEN DEATH,https://music.apple.com/us/album/behemoth/1501236865?app=music&at=1000l33QU&i=1501236875&mt=1,1.0,"['Electronic', 'Music', 'Dubstep']",192000.0,2018-07-30,Behemoth,VOYD Vol. I - EP,3.0,Danny Howland,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/27/8f/13/278f1350-deb3-8c0e-b70c-ac65ca4c5417/cover.jpg/{w}x{h}bb.jpeg,363732,dddfc5,cdd1ba,bcbea7,afb29f,1501236875,song
QZFZ62016784,La Nevula23 Productor,https://music.apple.com/us/album/ay-mi-p-o-feat-la-ni%C3%B1a23/1502332947?app=music&at=1000l33QU&i=1502332950&mt=1,1.0,"['Reggae', 'Music']",100885.0,2020-03-08,Ay Mi P*****o (feat. La Niña23),Ay Mi P*****o (feat. La Niña23) - Single,1.0,Albert Starling Pachano,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/57/41/b3/5741b359-5f2c-b140-9bed-a5edd72b66cc/artwork.jpg/{w}x{h}bb.jpeg,ffbe00,160909,5e0000,452d07,7e2600,1502332950,song
QM6N22017383,Konfuz,https://music.apple.com/us/album/%D0%BA%D0%B0%D0%B9%D1%84-%D1%82%D1%8B-%D0%BF%D0%BE%D0%B9%D0%BC%D0%B0%D0%BB%D0%B0-alexei-shkurko-remix/1514665896?app=music&at=1000l33QU&i=1514665909&mt=1,1.0,"['Pop', 'Music']",161553.0,2020-05-25,Кайф ты поймала (Alexei Shkurko Remix),Кайф ты поймала (Alexei Shkurko Remix) - Single,1.0,Маргарян Михаил Арманович,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9a/b0/ea/9ab0ea1f-229f-7741-7f26-e00581a93584/195081697345.jpg/{w}x{h}bb.jpeg,019bfe,000000,241d1d,001f32,1d364a,1514665909,song
QZDA52012875,Stellar,https://music.apple.com/us/album/ashes/1534067647?app=music&at=1000l33QU&i=1534067649&mt=1,1.0,"['Pop', 'Music']",166356.0,2020-05-03,Ashes,Ashes - Single,1.0,Siddhant Banerjee,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/5c/6e/79/5c6e798c-4703-65cc-0b00-520b596caf4a/195164260862.jpg/{w}x{h}bb.jpeg,000000,f3d0c0,ff16fd,c2a699,cb11ca,1534067649,song
USRC11300246,Justin Timberlake,https://music.apple.com/us/album/mirrors-radio-edit/618261177?app=music&at=1000l33QU&i=618261614&mt=1,1.0,"['Pop', 'Music']",277185.0,2013-02-11,Mirrors (Radio Edit),Mirrors (Radio Edit) - Single,1.0,N/A,1500.0,1500.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/e7/fa/2b/e7fa2bfd-264a-6f82-7896-187a45b54259/886443898325.jpg/{w}x{h}bb.jpeg,211c16,ffffff,ddb24e,d2d1d0,b79443,618261614,song
QZHN62022495,Claire Rosinkranz,https://music.apple.com/us/album/backyard-boy/1527785880?app=music&at=1000l33QU&i=1527786138&mt=1,1.0,"['Pop', 'Music']",129241.0,2020-06-08,Backyard Boy,BeVerly Hills BoYfRiEnd - EP,1.0,Claire Rosinkranz,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/78/8d/15/788d1597-e255-8737-f7ce-19602fc60501/20UMGIM71426.rgb.jpg/{w}x{h}bb.jpeg,5a5c4e,d1eaf0,efd4bc,b9cdd0,d1bca6,1527786138,song
TCADT1883474,Serhat Durmus,https://music.apple.com/us/album/hislerim-feat-zerrin/1475500493?app=music&at=1000l33QU&i=1475500495&mt=1,1.0,"['Electronic', 'Music']",214204.0,2018-08-10,Hislerim (feat. Zerrin),Hislerim (feat. Zerrin) - Single,1.0,Serhat Durmus,6000.0,6000.0,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/82/68/66/826866f7-d497-ff53-8cb7-56c54f7bcd2c/8faa1f41-0623-4922-b1ff-6a5786b45072.jpg/{w}x{h}bb.jpeg,000105,fefafb,ef5e51,cbc8ca,bf4b42,1475500495,song
USUM72021500,Billie Eilish,https://music.apple.com/us/album/therefore-i-am/1539499185?app=music&at=1000l33QU&i=1539499186&mt=1,1.0,"['Alternative', 'Music']",174321.0,2020-11-12,Therefore I Am,Therefore I Am - Single,1.0,Billie Eilish & FINNEAS,5000.0,5000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/54/9f/80/549f80d9-9977-1ec2-89c6-01e8a0d9a096/20UMGIM99589.rgb.jpg/{w}x{h}bb.jpeg,ad3017,f7f9f1,f9f2eb,e8d1c5,eaccc0,1539499186,song
USUM71310271,Lady Gaga,https://music.apple.com/us/album/applause/1451767927?app=music&at=1000l33QU&i=1451768063&mt=1,1.0,"['Pop', 'Music']",212333.0,2013-08-12,Applause,ARTPOP,14.0,"Lady Gaga, Dino Zisis, Nick Monson, Paul Blair, Martin Bresso, Nicolas Mercier, Julien Arias & William Grigahcine",1500.0,1500.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/70/2b/58/702b58f0-f954-0ad8-946c-37d30e9681a4/00602577441981.rgb.jpg/{w}x{h}bb.jpeg,b31375,f1f1f1,e6cebe,e5c5d8,dca9af,1451768063,song
USUM70807646,Lady Gaga,https://music.apple.com/us/album/just-dance-feat-colby-odonis/1440818588?app=music&at=1000l33QU&i=1440818653&mt=1,1.0,"['Pop', 'Music']",242017.0,2008-04-08,Just Dance (feat. Colby O'Donis),The Fame,1.0,"Lady Gaga, RedOne & Akon",3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/13/e6/15/13e61513-0660-8f5c-5531-ac92ac1139d5/08UMGIM13954.rgb.jpg/{w}x{h}bb.jpeg,090d0e,f0f1f3,f6e2da,c1c3c5,c7b7b1,1440818653,song
USUM71700977,Desiigner,https://music.apple.com/us/album/panda-luca-lush-remix/1442884792?app=music&at=1000l33QU&i=1442884803&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",235227.0,2017-05-05,Panda (Luca Lush Remix),Baywatch (Music From the Motion Picture),8.0,Sidney Selby & Adnan Khan,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/e2/4d/da/e24dda6c-bc59-1120-5b88-a97ca96d7ac9/17UMGIM96271.rgb.jpg/{w}x{h}bb.jpeg,72c3fe,140603,510203,272c35,582935,1442884803,song
USAT22004479,Jason Derulo,https://music.apple.com/us/album/take-you-dancing/1523535933?app=music&at=1000l33QU&i=1523536240&mt=1,1.0,"['Pop', 'Music']",190306.0,2020-07-23,Take You Dancing,Take You Dancing - Single,1.0,"Jason Desrouleaux, Emanuel Kiriakou, Teemu Brunila, Sarah Solovay & Shawn Charles",1425.0,1425.0,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/f0/4c/bf/f04cbf6a-cee0-04f8-cf03-032b63cc0377/075679808004.jpg/{w}x{h}bb.jpeg,fbfbfb,430000,412424,683232,664f4f,1523536240,song
USSM12006586,The Kid LAROI,https://music.apple.com/us/album/without-you/1538646756?app=music&at=1000l33QU&i=1538647039&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",161385.0,2020-11-06,WITHOUT YOU,F*CK LOVE (SAVAGE),7.0,"Charlton Howard, Omer Fedi, Billy Walsh & Blake Slatkin",3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/39/de/88/39de8886-d55f-5ffc-0d7d-947ad5b6163f/886448880035.jpg/{w}x{h}bb.jpeg,1e141c,e4b5a7,dba191,bc958b,b58579,1538647039,song
NZPY09500002,OMC,https://music.apple.com/us/album/how-bizarre/1442659830?app=music&at=1000l33QU&i=1442660221&mt=1,1.0,"['Pop', 'Music']",225700.0,1995-12-15,How Bizarre,How Bizarre (Deluxe Version),2.0,Pauly Fuemana & Alan Jansson,1440.0,1440.0,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/2e/28/39/2e283939-f412-8640-3416-0d1239e280d6/00602537997497.rgb.jpg/{w}x{h}bb.jpeg,08090b,fffeff,cdd1c7,cdccce,a5a9a1,1442660221,song
NZDR00400002,Savage,https://music.apple.com/us/album/swing/1095897326?app=music&at=1000l33QU&i=1095897636&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",210627.0,2004-01-01,Swing,Moonshine,4.0,"D. Savelio, N. Holmes & A. Ngawhika",1440.0,1440.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/b6/e7/0b/b6e70b24-6ca2-c02e-9f7e-4cb43a69ebe6/cover.jpg/{w}x{h}bb.jpeg,020202,fdfdfd,e1963a,cbcbcb,b4782f,1095897636,song
QZK6L2029304,Zions View,https://music.apple.com/us/album/reason/1529000922?app=music&at=1000l33QU&i=1529000926&mt=1,1.0,"['R&B/Soul', 'Music', 'Hip-Hop/Rap']",148010.0,2020-09-12,Reason,Since We're Being Honest,2.0,Merrick Alexander Needham,3000.0,3000.0,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/39/af/52/39af52c8-e6df-c0a5-57cd-9c1149fd9c2f/artwork.jpg/{w}x{h}bb.jpeg,07104e,7b9bf8,6794fa,637fd6,547ad7,1529000926,song
QZJ842000368,"Internet Money, Gunna & Don Toliver",https://music.apple.com/us/album/lemonade-feat-nav/1523943957?app=music&at=1000l33QU&i=1523944178&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",195429.0,2020-08-14,Lemonade (feat. NAV),Lemonade (feat. NAV) - Single,1.0,"Alec Wigdahl, Nicholas Mira, Elias Latrou, Henry Nichols & Danny Lee Snoddgrass, Jr.",3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/4b/bf/f3/4bbff3c9-080e-3320-2afd-4c6e368d2020/20UMGIM59976.rgb.jpg/{w}x{h}bb.jpeg,adf8fd,000000,0a354e,223132,2a5c71,1523944178,song
QZFZ52109265,Dbett,https://music.apple.com/us/album/tick-tock/1552279846?app=music&at=1000l33QU&i=1552279848&mt=1,1.0,"['Dubstep', 'Music', 'Electronic', 'Fitness & Workout']",161981.0,2021-02-10,Tick Tock,Worlds,2.0,David Charles Bettner,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/95/91/de/9591dece-ecdb-52d9-2d4d-07f2b0592bd7/artwork.jpg/{w}x{h}bb.jpeg,505a66,f9f7f2,faceb7,d7d8d6,d8b6a7,1552279848,song
BXTV31700300,MC Mirella & Mc Bella,https://music.apple.com/us/album/te-amo-piranha/1269235197?app=music&at=1000l33QU&i=1269235200&mt=1,1.0,"['Brazilian', 'Music', 'R&B/Soul', 'Funk']",162818.0,2017-08-08,Te amo piranha,Te amo piranha - Single,1.0,Mc Barone,1425.0,1425.0,https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/49/2d/b7/492db728-26b7-7e9c-3554-c9b2dbadd8e0/190296944307.jpg/{w}x{h}bb.jpeg,dabc0b,120c0d,1c1112,3a2f0d,423311,1269235200,song
USUAN1400011,Kevin MacLeod,https://music.apple.com/us/album/monkeys-spinning-monkeys/1483338316?app=music&at=1000l33QU&i=1483338317&mt=1,1.0,"['Comedy', 'Music', ""Children's Music""]",125048.0,2019-10-10,Monkeys Spinning Monkeys,Monkeys Spinning Monkeys - Single,1.0,Kevin MacLeod,3000.0,3000.0,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/87/15/bb/8715bbc5-96ea-05ad-fa0d-4acf551d9a79/artwork.jpg/{w}x{h}bb.jpeg,ffffff,2b2929,312e2b,555454,5a5855,1483338317,song
TCAEP2044938,Mojisola,https://music.apple.com/us/album/pray/1494090690?app=music&at=1000l33QU&i=1494090818&mt=1,1.0,"['Christian', 'Music']",310680.0,2020-02-07,Pray,Pray - Single,1.0,Mojisola Akinyele,3000.0,3000.0,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/7b/09/3f/7b093f57-2488-e9c3-20b8-f156e63e3b6a/859736653185_cover.jpg/{w}x{h}bb.jpeg,000000,ffffff,e2e2e2,cbcbcb,b5b5b5,1494090818,song
USZHR1800401,Tech N9ne,https://music.apple.com/us/album/red-kingdom/1497362767?app=music&at=1000l33QU&i=1497362770&mt=1,1.0,"['Rap', 'Music', 'Hip-Hop/Rap']",141715.0,2019-09-11,Red Kingdom,Red Kingdom - Single,1.0,Aaron D. Yates & Tarrel C. Gulledge,1400.0,1400.0,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/28/7a/51/287a5139-d7ff-c106-bb0f-9e8417b3a4e9/850002640250_Cover.jpg/{w}x{h}bb.jpeg,000000,feff05,fa302c,cbcb03,c82623,1497362770,song
QZL382066574,Synk,https://music.apple.com/us/album/xgamesmode/1515609551?app=music&at=1000l33QU&i=1515609561&mt=1,1.0,"['Hip-Hop/Rap', 'Music']",74057.0,2020-05-28,Xgamesmode,3: 20Am - EP,5.0,DjSynkBeatz,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/20/ea/20/20ea20e5-aedb-f568-0a1b-568bd3b069a3/195188646451.png/{w}x{h}bb.jpeg,8f95a1,040508,151514,202226,2d2e30,1515609561,song
USWB19900178,Fleetwood Mac,https://music.apple.com/us/album/dreams/202271826?app=music&at=1000l33QU&i=202272624&mt=1,1.0,"['Rock', 'Music', 'Blues', 'Country Blues', 'Blues-Rock', 'Pop', 'Pop/Rock', 'Arena Rock', 'Adult Contemporary', 'Soft Rock']",254453.0,1987-04-14,Dreams,Greatest Hits,9.0,Stevie Nicks,1425.0,1425.0,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/9c/fa/4b/9cfa4b3d-13a5-1d0e-dc27-f19d643ae72b/mzi.izeorbmm.jpg/{w}x{h}bb.jpeg,0c100f,fdfdfd,d7bb7f,cdcecd,af9968,202272624,song
BXWVW2000014,Dj Juninho 22,https://music.apple.com/us/album/deixa-eu-te-chamar-de-moz%C3%A3o-feat-nega/1504706798?app=music&at=1000l33QU&i=1504706806&mt=1,1.0,"['Brazilian', 'Music']",222015.0,2020-04-03,Deixa Eu Te Chamar de Mozão (feat. Nega),Deixa Eu Te Chamar de Mozão (feat. Nega) - Single,1.0,Dj Juninho 22,3000.0,3000.0,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/84/cf/6b/84cf6b2f-e058-1d86-6fb5-77c8211de28d/195081306667.jpg/{w}x{h}bb.jpeg,fed4e0,040003,55162a,362a2f,773c4f,1504706806,song
NLF057890003,Olivia Newton-John,https://music.apple.com/us/album/hopelessly-devoted-to-you/1440844625?app=music&at=1000l33QU&i=1440844697&mt=1,1.0,"['Pop', 'Music']",183000.0,1978-04-14,Hopelessly Devoted to You,Grease (The Original Soundtrack from the Motion Picture),3.0,John Farrar,3600.0,3600.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/2c/8e/65/2c8e6517-6544-c4f3-913e-21bcff373435/00602547377951.rgb.jpg/{w}x{h}bb.jpeg,365c4f,ffffff,e6c699,d6dedb,c2b08a,1440844697,song
BXLWP2000101,Mc Jacare & Xand Avião,https://music.apple.com/us/album/comprei-um-lan%C3%A7a/1536244006?app=music&at=1000l33QU&i=1536244007&mt=1,1.0,"['Forró', 'Music', 'Brazilian']",137560.0,2020-10-30,Comprei um Lança,Comprei um Lança - Single,1.0,Mc Jacare,3000.0,3000.0,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/cc/0c/7c/cc0c7cd2-a7db-3f64-4957-92206500e052/7891430516772.jpg/{w}x{h}bb.jpeg,340f07,ec987f,e28ea3,c77d67,bf7484,1536244007,song
